Date,Stream,Reach,Position,Corr_Pos,Bankfull_Width,Wetted_Width,Year,Cascade,Fork
6/25/2024,Paradise,Lower,360,360,2.02,2.02,2024,0,0
6/25/2024,Paradise,Lower,350,350,4.3,4.3,2024,0,0
6/25/2024,Paradise,Lower,340,340,3.72,2.95,2024,0,1
6/25/2024,Paradise,Lower,330,330,3.37,2.69,2024,0,1
6/25/2024,Paradise,Lower,320,320,5.32,4.89,2024,0,0
6/25/2024,Paradise,Lower,310,310,3.75,3.21,2024,0,0
6/25/2024,Paradise,Lower,300,300,3.05,3.05,2024,0,1
6/25/2024,Paradise,Lower,290,290,6.26,6.26,2024,0,0
6/25/2024,Paradise,Lower,280,280,3.81,3.81,2024,0,0
6/25/2024,Paradise,Lower,270,270,3.53,3.13,2024,0,0
6/25/2024,Paradise,Lower,260,260,2.98,2.98,2024,0,0
6/25/2024,Paradise,Lower,250,250,4.64,4.46,2024,0,0
6/25/2024,Paradise,Lower,240,240,3.61,2.55,2024,0,0
6/25/2024,Paradise,Lower,230,230,2.96,2.96,2024,0,1
6/25/2024,Paradise,Lower,220,220,3.37,3.37,2024,0,1
6/25/2024,Paradise,Lower,210,210,3.32,2.13,2024,0,0
6/25/2024,Paradise,Lower,200,200,2.46,2.32,2024,0,0
6/25/2024,Paradise,Lower,190,190,4.6,4.6,2024,0,0
6/25/2024,Paradise,Lower,180,180,1.73,1.73,2024,0,1
6/25/2024,Paradise,Lower,170,170,4.56,4.56,2024,0,0
6/25/2024,Paradise,Lower,160,160,6.32,6.21,2024,0,0
6/25/2024,Paradise,Lower,150,150,3.6,3.12,2024,0,0
6/25/2024,Paradise,Lower,140,140,3.97,3.97,2024,0,0
6/25/2024,Paradise,Lower,130,130,2.56,2.56,2024,0,0
6/25/2024,Paradise,Lower,120,120,4.25,3.41,2024,0,0
6/25/2024,Paradise,Lower,110,110,5.02,2.47,2024,0,0
6/25/2024,Paradise,Lower,100,100,4.84,3.38,2024,0,0
6/25/2024,Paradise,Lower,90,90,3.08,3.08,2024,0,0
6/25/2024,Paradise,Lower,80,80,3.71,3.71,2024,0,0
6/25/2024,Paradise,Lower,70,70,4.58,4.43,2024,0,0
6/25/2024,Paradise,Lower,60,60,5.86,3.87,2024,0,0
6/25/2024,Paradise,Lower,50,50,2.9,2.9,2024,0,0
6/25/2024,Paradise,Lower,40,40,4.29,2.46,2024,0,0
6/25/2024,Paradise,Lower,30,30,3.18,3.18,2024,0,0
6/25/2024,Paradise,Lower,20,20,4.58,4.58,2024,0,0
6/25/2024,Paradise,Lower,10,10,2.46,2.46,2024,0,1
6/25/2024,Paradise,Lower,0,0,3.15,3.15,2024,0,0
7/3/2024,Paradise,Lower,500,500,2.51,2.2,2024,0,0
7/3/2024,Paradise,Lower,490,490,4.81,4.71,2024,1,0
7/3/2024,Paradise,Lower,480,480,7.9,7.9,2024,1,0
7/3/2024,Paradise,Lower,470,470,4.23,2.11,2024,1,0
7/3/2024,Paradise,Lower,460,460,4.83,4.83,2024,1,0
7/3/2024,Paradise,Lower,450,450,4.71,4.45,2024,0,0
7/3/2024,Paradise,Lower,440,440,4.54,3.8,2024,0,0
7/3/2024,Paradise,Lower,430,430,3.03,3.03,2024,0,0
7/3/2024,Paradise,Lower,420,420,4.5,4.5,2024,0,0
7/3/2024,Paradise,Lower,410,410,4.59,4.59,2024,0,0
7/3/2024,Paradise,Lower,400,400,4.82,3.91,2024,0,0
7/3/2024,Paradise,Lower,390,390,4.45,4.45,2024,0,0
7/3/2024,Paradise,Lower,380,380,5.08,5.08,2024,0,0
7/3/2024,Paradise,Lower,370,370,4.44,2.28,2024,0,0
7/3/2024,Paradise,Lower,360,360,2.02,1.8,2024,0,0
7/3/2024,Paradise,Lower,350,350,4.3,4.19,2024,0,0
7/3/2024,Paradise,Lower,340,340,3.72,2.41,2024,0,1
7/3/2024,Paradise,Lower,330,330,3.37,2.08,2024,0,1
7/3/2024,Paradise,Lower,320,320,5.32,3.62,2024,0,0
7/3/2024,Paradise,Lower,310,310,3.75,2.78,2024,0,0
7/3/2024,Paradise,Lower,300,300,3.05,2.51,2024,0,1
7/3/2024,Paradise,Lower,290,290,6.26,4.41,2024,0,0
7/3/2024,Paradise,Lower,280,280,3.81,3.81,2024,0,0
7/3/2024,Paradise,Lower,270,270,3.53,3.53,2024,0,0
7/3/2024,Paradise,Lower,260,260,2.98,2.51,2024,0,0
7/3/2024,Paradise,Lower,250,250,4.64,3.15,2024,0,0
7/3/2024,Paradise,Lower,240,240,3.61,2.07,2024,0,0
7/3/2024,Paradise,Lower,230,230,2.96,1.22,2024,0,1
7/3/2024,Paradise,Lower,220,220,3.37,3.37,2024,0,1
7/3/2024,Paradise,Lower,210,210,3.32,2,2024,0,0
7/3/2024,Paradise,Lower,200,200,2.46,2.02,2024,0,0
7/3/2024,Paradise,Lower,190,190,4.6,3.35,2024,0,0
7/3/2024,Paradise,Lower,180,180,1.73,1.16,2024,0,1
7/3/2024,Paradise,Lower,170,170,4.56,4.56,2024,0,0
7/3/2024,Paradise,Lower,160,160,6.32,6.18,2024,0,0
7/3/2024,Paradise,Lower,150,150,3.6,3.46,2024,0,0
7/3/2024,Paradise,Lower,140,140,3.97,3.97,2024,0,0
7/3/2024,Paradise,Lower,130,130,2.56,2.56,2024,0,0
7/3/2024,Paradise,Lower,120,120,4.25,2.8,2024,0,0
7/3/2024,Paradise,Lower,110,110,5.02,2.33,2024,0,0
7/3/2024,Paradise,Lower,100,100,4.84,2.87,2024,0,0
7/3/2024,Paradise,Lower,90,90,3.08,2.44,2024,0,0
7/3/2024,Paradise,Lower,80,80,3.71,3.01,2024,0,0
7/3/2024,Paradise,Lower,70,70,4.58,3.68,2024,0,0
7/3/2024,Paradise,Lower,60,60,5.86,2.52,2024,0,0
7/3/2024,Paradise,Lower,50,50,2.9,2.9,2024,0,0
7/3/2024,Paradise,Lower,40,40,4.29,2.9,2024,0,0
7/3/2024,Paradise,Lower,30,30,3.18,2.48,2024,0,0
7/3/2024,Paradise,Lower,20,20,4.58,4.58,2024,0,0
7/3/2024,Paradise,Lower,10,10,2.46,2.46,2024,0,1
7/3/2024,Paradise,Lower,0,0,3.15,1.82,2024,0,0
7/9/2024,Paradise,Lower,500,500,2.51,2.51,2024,0,0
7/9/2024,Paradise,Lower,490,490,4.81,4.81,2024,1,0
7/9/2024,Paradise,Lower,480,480,7.9,7.9,2024,1,0
7/9/2024,Paradise,Lower,470,470,4.23,2.4,2024,1,0
7/9/2024,Paradise,Lower,460,460,4.83,4.83,2024,1,0
7/9/2024,Paradise,Lower,450,450,4.71,4.71,2024,0,0
7/9/2024,Paradise,Lower,440,440,4.54,3.78,2024,0,0
7/9/2024,Paradise,Lower,430,430,3.03,3.03,2024,0,0
7/9/2024,Paradise,Lower,420,420,4.5,3.52,2024,0,0
7/9/2024,Paradise,Lower,410,410,4.59,3.45,2024,0,0
7/9/2024,Paradise,Lower,400,400,4.82,4.02,2024,0,0
7/9/2024,Paradise,Lower,390,390,4.45,4.45,2024,0,0
7/9/2024,Paradise,Lower,380,380,5.08,5.08,2024,0,0
7/9/2024,Paradise,Lower,370,370,4.44,2.38,2024,0,0
7/9/2024,Paradise,Lower,360,360,2.02,0.8,2024,0,0
7/9/2024,Paradise,Lower,350,350,4.3,4.12,2024,0,0
7/9/2024,Paradise,Lower,340,340,3.72,1.66,2024,0,1
7/9/2024,Paradise,Lower,330,330,3.37,2.32,2024,0,1
7/9/2024,Paradise,Lower,320,320,5.32,1.95,2024,0,0
7/9/2024,Paradise,Lower,310,310,3.75,3.19,2024,0,0
7/9/2024,Paradise,Lower,300,300,3.05,3.05,2024,0,1
7/9/2024,Paradise,Lower,290,290,6.26,4.2,2024,0,0
7/9/2024,Paradise,Lower,280,280,3.81,3.58,2024,0,0
7/9/2024,Paradise,Lower,270,270,3.53,3.53,2024,0,0
7/9/2024,Paradise,Lower,260,260,2.98,2.98,2024,0,0
7/9/2024,Paradise,Lower,250,250,4.64,2.95,2024,0,0
7/9/2024,Paradise,Lower,240,240,3.61,2.05,2024,0,0
7/9/2024,Paradise,Lower,230,230,2.96,1.55,2024,0,1
7/9/2024,Paradise,Lower,220,220,3.37,3.37,2024,0,1
7/9/2024,Paradise,Lower,210,210,3.32,2.11,2024,0,0
7/9/2024,Paradise,Lower,200,200,2.46,2.04,2024,0,0
7/9/2024,Paradise,Lower,190,190,4.6,3.2,2024,0,0
7/9/2024,Paradise,Lower,180,180,1.73,1.13,2024,0,1
7/9/2024,Paradise,Lower,170,170,4.56,4.56,2024,0,0
7/9/2024,Paradise,Lower,160,160,6.32,5.05,2024,0,0
7/9/2024,Paradise,Lower,150,150,3.6,3.52,2024,0,0
7/9/2024,Paradise,Lower,140,140,3.97,3.97,2024,0,0
7/9/2024,Paradise,Lower,130,130,2.56,2.56,2024,0,0
7/9/2024,Paradise,Lower,120,120,4.25,2.74,2024,0,0
7/9/2024,Paradise,Lower,110,110,5.02,2.41,2024,0,0
7/9/2024,Paradise,Lower,100,100,4.84,2.94,2024,0,0
7/9/2024,Paradise,Lower,90,90,3.08,3.08,2024,0,0
7/9/2024,Paradise,Lower,80,80,3.71,3.06,2024,0,0
7/9/2024,Paradise,Lower,70,70,4.58,4.1,2024,0,0
7/9/2024,Paradise,Lower,60,60,5.86,2.83,2024,0,0
7/9/2024,Paradise,Lower,50,50,2.9,2.9,2024,0,0
7/9/2024,Paradise,Lower,40,40,4.29,2.97,2024,0,0
7/9/2024,Paradise,Lower,30,30,3.18,2.52,2024,0,0
7/9/2024,Paradise,Lower,20,20,4.58,4.58,2024,0,0
7/9/2024,Paradise,Lower,10,10,2.46,2.46,2024,0,1
7/9/2024,Paradise,Lower,0,0,3.15,3.15,2024,0,0
7/15/2024,Paradise,Lower,500,500,2.51,2.51,2024,0,0
7/15/2024,Paradise,Lower,490,490,4.81,4.8,2024,1,0
7/15/2024,Paradise,Lower,480,480,7.9,7.9,2024,1,0
7/15/2024,Paradise,Lower,470,470,4.23,3.51,2024,1,0
7/15/2024,Paradise,Lower,460,460,4.83,4.83,2024,1,0
7/15/2024,Paradise,Lower,450,450,4.71,4.54,2024,0,0
7/15/2024,Paradise,Lower,440,440,4.54,3.83,2024,0,0
7/15/2024,Paradise,Lower,430,430,3.03,2.95,2024,0,0
7/15/2024,Paradise,Lower,420,420,4.5,3.46,2024,0,0
7/15/2024,Paradise,Lower,410,410,4.59,3.86,2024,0,0
7/15/2024,Paradise,Lower,400,400,4.82,4.57,2024,0,0
7/15/2024,Paradise,Lower,390,390,4.45,4.45,2024,0,0
7/15/2024,Paradise,Lower,380,380,5.08,5.08,2024,0,0
7/15/2024,Paradise,Lower,370,370,4.44,2.79,2024,0,0
7/15/2024,Paradise,Lower,360,360,2.02,2.02,2024,0,0
7/15/2024,Paradise,Lower,350,350,4.3,4.3,2024,0,0
7/15/2024,Paradise,Lower,340,340,3.72,2.84,2024,0,1
7/15/2024,Paradise,Lower,330,330,3.37,2.4,2024,0,1
7/15/2024,Paradise,Lower,320,320,5.32,4.74,2024,0,0
7/15/2024,Paradise,Lower,310,310,3.75,3.37,2024,0,0
7/15/2024,Paradise,Lower,300,300,3.05,3.05,2024,0,1
7/15/2024,Paradise,Lower,290,290,6.26,4.34,2024,0,0
7/15/2024,Paradise,Lower,280,280,3.81,3.6,2024,0,0
7/15/2024,Paradise,Lower,270,270,3.53,3.21,2024,0,0
7/15/2024,Paradise,Lower,260,260,2.98,2.98,2024,0,0
7/15/2024,Paradise,Lower,250,250,4.64,3.19,2024,0,0
7/15/2024,Paradise,Lower,240,240,3.61,2.28,2024,0,0
7/15/2024,Paradise,Lower,230,230,2.96,2.4,2024,0,1
7/15/2024,Paradise,Lower,220,220,3.37,3.37,2024,0,1
7/15/2024,Paradise,Lower,210,210,3.32,2.11,2024,0,0
7/15/2024,Paradise,Lower,200,200,2.46,2.2,2024,0,0
7/15/2024,Paradise,Lower,190,190,4.6,3.25,2024,0,0
7/15/2024,Paradise,Lower,180,180,1.73,1.19,2024,0,1
7/15/2024,Paradise,Lower,170,170,4.56,4.56,2024,0,0
7/15/2024,Paradise,Lower,160,160,6.32,4.9,2024,0,0
7/15/2024,Paradise,Lower,150,150,3.6,3.41,2024,0,0
7/15/2024,Paradise,Lower,140,140,3.97,3.97,2024,0,0
7/15/2024,Paradise,Lower,130,130,2.56,2.56,2024,0,0
7/15/2024,Paradise,Lower,120,120,4.25,2.69,2024,0,0
7/15/2024,Paradise,Lower,110,110,5.02,2.58,2024,0,0
7/15/2024,Paradise,Lower,100,100,4.84,3.12,2024,0,0
7/15/2024,Paradise,Lower,90,90,3.08,3.08,2024,0,0
7/15/2024,Paradise,Lower,80,80,3.71,3.07,2024,0,0
7/15/2024,Paradise,Lower,70,70,4.58,4.31,2024,0,0
7/15/2024,Paradise,Lower,60,60,5.86,3.9,2024,0,0
7/15/2024,Paradise,Lower,50,50,2.9,2.9,2024,0,0
7/15/2024,Paradise,Lower,40,40,4.29,2.38,2024,0,0
7/15/2024,Paradise,Lower,30,30,3.18,2.43,2024,0,0
7/15/2024,Paradise,Lower,20,20,4.58,4.58,2024,0,0
7/15/2024,Paradise,Lower,10,10,2.46,2.46,2024,0,1
7/15/2024,Paradise,Lower,0,0,3.15,3.15,2024,0,0
7/22/2024,Paradise,Lower,500,500,2.51,2.51,2024,0,0
7/22/2024,Paradise,Lower,490,490,4.81,4.63,2024,1,0
7/22/2024,Paradise,Lower,480,480,7.9,7.32,2024,1,0
7/22/2024,Paradise,Lower,470,470,4.23,3.48,2024,1,0
7/22/2024,Paradise,Lower,460,460,4.83,4.83,2024,1,0
7/22/2024,Paradise,Lower,450,450,4.71,4.56,2024,0,0
7/22/2024,Paradise,Lower,440,440,4.54,3.7,2024,0,0
7/22/2024,Paradise,Lower,430,430,3.03,2.88,2024,0,0
7/22/2024,Paradise,Lower,420,420,4.5,3.6,2024,0,0
7/22/2024,Paradise,Lower,410,410,4.59,3.11,2024,0,0
7/22/2024,Paradise,Lower,400,400,4.82,4.27,2024,0,0
7/22/2024,Paradise,Lower,390,390,4.45,4.45,2024,0,0
7/22/2024,Paradise,Lower,380,380,5.08,5.08,2024,0,0
7/22/2024,Paradise,Lower,370,370,4.44,1.74,2024,0,0
7/22/2024,Paradise,Lower,360,360,2.02,0.96,2024,0,0
7/22/2024,Paradise,Lower,350,350,4.3,3.72,2024,0,0
7/22/2024,Paradise,Lower,340,340,3.72,2.23,2024,0,1
7/22/2024,Paradise,Lower,330,330,3.37,2.58,2024,0,1
7/22/2024,Paradise,Lower,320,320,5.32,2.02,2024,0,0
7/22/2024,Paradise,Lower,310,310,3.75,2.61,2024,0,0
7/22/2024,Paradise,Lower,300,300,3.05,0.71,2024,0,1
7/22/2024,Paradise,Lower,290,290,6.26,4.31,2024,0,0
7/22/2024,Paradise,Lower,280,280,3.81,3.71,2024,0,0
7/22/2024,Paradise,Lower,270,270,3.53,2.46,2024,0,0
7/22/2024,Paradise,Lower,260,260,2.98,2.78,2024,0,0
7/22/2024,Paradise,Lower,250,250,4.64,2.67,2024,0,0
7/22/2024,Paradise,Lower,240,240,3.61,1.77,2024,0,0
7/22/2024,Paradise,Lower,230,230,2.96,0.82,2024,0,1
7/22/2024,Paradise,Lower,220,220,3.37,1.63,2024,0,1
7/22/2024,Paradise,Lower,210,210,3.32,1.67,2024,0,0
7/22/2024,Paradise,Lower,200,200,2.46,1.65,2024,0,0
7/22/2024,Paradise,Lower,190,190,4.6,3.11,2024,0,0
7/22/2024,Paradise,Lower,180,180,1.73,0.72,2024,0,1
7/22/2024,Paradise,Lower,170,170,4.56,4.56,2024,0,0
7/22/2024,Paradise,Lower,160,160,6.32,4.58,2024,0,0
7/22/2024,Paradise,Lower,150,150,3.6,3.06,2024,0,0
7/22/2024,Paradise,Lower,140,140,3.97,3.69,2024,0,0
7/22/2024,Paradise,Lower,130,130,2.56,2.49,2024,0,0
7/22/2024,Paradise,Lower,120,120,4.25,2.44,2024,0,0
7/22/2024,Paradise,Lower,110,110,5.02,1.71,2024,0,0
7/22/2024,Paradise,Lower,100,100,4.84,1.15,2024,0,0
7/22/2024,Paradise,Lower,90,90,3.08,2.26,2024,0,0
7/22/2024,Paradise,Lower,80,80,3.71,2.64,2024,0,0
7/22/2024,Paradise,Lower,70,70,4.58,2.58,2024,0,0
7/22/2024,Paradise,Lower,60,60,5.86,2.14,2024,0,0
7/22/2024,Paradise,Lower,50,50,2.9,2,2024,0,0
7/22/2024,Paradise,Lower,40,40,4.29,2.08,2024,0,0
7/22/2024,Paradise,Lower,30,30,3.18,2.27,2024,0,0
7/22/2024,Paradise,Lower,20,20,4.58,2.18,2024,0,0
7/22/2024,Paradise,Lower,10,10,2.46,1.6,2024,0,1
7/22/2024,Paradise,Lower,0,0,3.15,0.67,2024,0,0
7/29/2024,Paradise,Lower,500,500,2.51,2.51,2024,0,0
7/29/2024,Paradise,Lower,490,490,4.81,4.81,2024,1,0
7/29/2024,Paradise,Lower,480,480,7.9,7.9,2024,1,0
7/29/2024,Paradise,Lower,470,470,4.23,3.62,2024,1,0
7/29/2024,Paradise,Lower,460,460,4.83,4.83,2024,1,0
7/29/2024,Paradise,Lower,450,450,4.71,4.56,2024,0,0
7/29/2024,Paradise,Lower,440,440,4.54,3.76,2024,0,0
7/29/2024,Paradise,Lower,430,430,3.03,2.74,2024,0,0
7/29/2024,Paradise,Lower,420,420,4.5,3.05,2024,0,0
7/29/2024,Paradise,Lower,410,410,4.59,3.46,2024,0,0
7/29/2024,Paradise,Lower,400,400,4.82,4.1,2024,0,0
7/29/2024,Paradise,Lower,390,390,4.45,4.45,2024,0,0
7/29/2024,Paradise,Lower,380,380,5.08,5.08,2024,0,0
7/29/2024,Paradise,Lower,370,370,4.44,2.11,2024,0,0
7/29/2024,Paradise,Lower,360,360,2.02,0.95,2024,0,0
7/29/2024,Paradise,Lower,350,350,4.3,4.12,2024,0,0
7/29/2024,Paradise,Lower,340,340,3.72,2.22,2024,0,1
7/29/2024,Paradise,Lower,330,330,3.37,2.12,2024,0,1
7/29/2024,Paradise,Lower,320,320,5.32,2.04,2024,0,0
7/29/2024,Paradise,Lower,310,310,3.75,3.25,2024,0,0
7/29/2024,Paradise,Lower,300,300,3.05,2.3,2024,0,1
7/29/2024,Paradise,Lower,290,290,6.26,4.23,2024,0,0
7/29/2024,Paradise,Lower,280,280,3.81,3.71,2024,0,0
7/29/2024,Paradise,Lower,270,270,3.53,3.12,2024,0,0
7/29/2024,Paradise,Lower,260,260,2.98,2.98,2024,0,0
7/29/2024,Paradise,Lower,250,250,4.64,3.12,2024,0,0
7/29/2024,Paradise,Lower,240,240,3.61,2,2024,0,0
7/29/2024,Paradise,Lower,230,230,2.96,0.99,2024,0,1
7/29/2024,Paradise,Lower,220,220,3.37,3.28,2024,0,1
7/29/2024,Paradise,Lower,210,210,3.32,2.14,2024,0,0
7/29/2024,Paradise,Lower,200,200,2.46,1.95,2024,0,0
7/29/2024,Paradise,Lower,190,190,4.6,3.3,2024,0,0
7/29/2024,Paradise,Lower,180,180,1.73,0.95,2024,0,1
7/29/2024,Paradise,Lower,170,170,4.56,4.56,2024,0,0
7/29/2024,Paradise,Lower,160,160,6.32,4.82,2024,0,0
7/29/2024,Paradise,Lower,150,150,3.6,3.11,2024,0,0
7/29/2024,Paradise,Lower,140,140,3.97,3.47,2024,0,0
7/29/2024,Paradise,Lower,130,130,2.56,2.56,2024,0,0
7/29/2024,Paradise,Lower,120,120,4.25,3.01,2024,0,0
7/29/2024,Paradise,Lower,110,110,5.02,2.13,2024,0,0
7/29/2024,Paradise,Lower,100,100,4.84,3.06,2024,0,0
7/29/2024,Paradise,Lower,90,90,3.08,2.41,2024,0,0
7/29/2024,Paradise,Lower,80,80,3.71,2.65,2024,0,0
7/29/2024,Paradise,Lower,70,70,4.58,4.3,2024,0,0
7/29/2024,Paradise,Lower,60,60,5.86,4.11,2024,0,0
7/29/2024,Paradise,Lower,50,50,2.9,2.9,2024,0,0
7/29/2024,Paradise,Lower,40,40,4.29,2.3,2024,0,0
7/29/2024,Paradise,Lower,30,30,3.18,2.32,2024,0,0
7/29/2024,Paradise,Lower,20,20,4.58,4.58,2024,0,0
7/29/2024,Paradise,Lower,10,10,2.46,1.57,2024,0,1
7/29/2024,Paradise,Lower,0,0,3.15,0.79,2024,0,0
8/5/2024,Paradise,Lower,500,500,2.51,2.51,2024,0,0
8/5/2024,Paradise,Lower,490,490,4.81,4.81,2024,1,0
8/5/2024,Paradise,Lower,480,480,7.9,7.9,2024,1,0
8/5/2024,Paradise,Lower,470,470,4.23,4.23,2024,1,0
8/5/2024,Paradise,Lower,460,460,4.83,4.83,2024,1,0
8/5/2024,Paradise,Lower,450,450,4.71,4.71,2024,0,0
8/5/2024,Paradise,Lower,440,440,4.54,4.54,2024,0,0
8/5/2024,Paradise,Lower,430,430,3.03,3.03,2024,0,0
8/5/2024,Paradise,Lower,420,420,4.5,4.5,2024,0,0
8/5/2024,Paradise,Lower,410,410,4.59,4.59,2024,0,0
8/5/2024,Paradise,Lower,400,400,4.82,4.82,2024,0,0
8/5/2024,Paradise,Lower,390,390,4.45,4.45,2024,0,0
8/5/2024,Paradise,Lower,380,380,5.08,5.08,2024,0,0
8/5/2024,Paradise,Lower,370,370,4.44,4.44,2024,0,0
8/5/2024,Paradise,Lower,360,360,2.02,2.02,2024,0,0
8/5/2024,Paradise,Lower,350,350,4.3,4.3,2024,0,0
8/5/2024,Paradise,Lower,340,340,3.72,3.16,2024,0,1
8/5/2024,Paradise,Lower,330,330,3.37,3.37,2024,0,1
8/5/2024,Paradise,Lower,320,320,5.32,5.19,2024,0,0
8/5/2024,Paradise,Lower,310,310,3.75,3.52,2024,0,0
8/5/2024,Paradise,Lower,300,300,3.05,3.05,2024,0,1
8/5/2024,Paradise,Lower,290,290,6.26,6.26,2024,0,0
8/5/2024,Paradise,Lower,280,280,3.81,3.81,2024,0,0
8/5/2024,Paradise,Lower,270,270,3.53,3.53,2024,0,0
8/5/2024,Paradise,Lower,260,260,2.98,2.98,2024,0,0
8/5/2024,Paradise,Lower,250,250,4.64,4.64,2024,0,0
8/5/2024,Paradise,Lower,240,240,3.61,3.07,2024,0,0
8/5/2024,Paradise,Lower,230,230,2.96,2.96,2024,0,1
8/5/2024,Paradise,Lower,220,220,3.37,3.37,2024,0,1
8/5/2024,Paradise,Lower,210,210,3.32,3.32,2024,0,0
8/5/2024,Paradise,Lower,200,200,2.46,2.46,2024,0,0
8/5/2024,Paradise,Lower,190,190,4.6,4.6,2024,0,0
8/5/2024,Paradise,Lower,180,180,1.73,1.73,2024,0,1
8/5/2024,Paradise,Lower,170,170,4.56,4.56,2024,0,0
8/5/2024,Paradise,Lower,160,160,6.32,6.32,2024,0,0
8/5/2024,Paradise,Lower,150,150,3.6,3.6,2024,0,0
8/5/2024,Paradise,Lower,140,140,3.97,3.97,2024,0,0
8/5/2024,Paradise,Lower,130,130,2.56,2.56,2024,0,0
8/5/2024,Paradise,Lower,120,120,4.25,4.25,2024,0,0
8/5/2024,Paradise,Lower,110,110,5.02,3.23,2024,0,0
8/5/2024,Paradise,Lower,100,100,4.84,3.31,2024,0,0
8/5/2024,Paradise,Lower,90,90,3.08,2.56,2024,0,0
8/5/2024,Paradise,Lower,80,80,3.71,3.71,2024,0,0
8/5/2024,Paradise,Lower,70,70,4.58,4.58,2024,0,0
8/5/2024,Paradise,Lower,60,60,5.86,4.61,2024,0,0
8/5/2024,Paradise,Lower,50,50,2.9,2.9,2024,0,0
8/5/2024,Paradise,Lower,40,40,4.29,3.5,2024,0,0
8/5/2024,Paradise,Lower,30,30,3.18,3.18,2024,0,0
8/5/2024,Paradise,Lower,20,20,4.58,4.58,2024,0,0
8/5/2024,Paradise,Lower,10,10,2.46,2.46,2024,0,1
8/5/2024,Paradise,Lower,0,0,3.15,3.15,2024,0,0
8/12/2024,Paradise,Lower,500,500,2.51,2.51,2024,0,0
8/12/2024,Paradise,Lower,490,490,4.81,4.81,2024,1,0
8/12/2024,Paradise,Lower,480,480,7.9,7.9,2024,1,0
8/12/2024,Paradise,Lower,470,470,4.23,4.23,2024,1,0
8/12/2024,Paradise,Lower,460,460,4.83,4.83,2024,1,0
8/12/2024,Paradise,Lower,450,450,4.71,4.71,2024,0,0
8/12/2024,Paradise,Lower,440,440,4.54,4.54,2024,0,0
8/12/2024,Paradise,Lower,430,430,3.03,3.03,2024,0,0
8/12/2024,Paradise,Lower,420,420,4.5,4.15,2024,0,0
8/12/2024,Paradise,Lower,410,410,4.59,4.59,2024,0,0
8/12/2024,Paradise,Lower,400,400,4.82,4.82,2024,0,0
8/12/2024,Paradise,Lower,390,390,4.45,4.45,2024,0,0
8/12/2024,Paradise,Lower,380,380,5.08,5.08,2024,0,0
8/12/2024,Paradise,Lower,370,370,4.44,4.44,2024,0,0
8/12/2024,Paradise,Lower,360,360,2.02,2.02,2024,0,0
8/12/2024,Paradise,Lower,350,350,4.3,4.3,2024,0,0
8/12/2024,Paradise,Lower,340,340,3.72,3.08,2024,0,1
8/12/2024,Paradise,Lower,330,330,3.37,3.37,2024,0,1
8/12/2024,Paradise,Lower,320,320,5.32,5.29,2024,0,0
8/12/2024,Paradise,Lower,310,310,3.75,3.4,2024,0,0
8/12/2024,Paradise,Lower,300,300,3.05,3.05,2024,0,1
8/12/2024,Paradise,Lower,290,290,6.26,5.55,2024,0,0
8/12/2024,Paradise,Lower,280,280,3.81,3.81,2024,0,0
8/12/2024,Paradise,Lower,270,270,3.53,3.3,2024,0,0
8/12/2024,Paradise,Lower,260,260,2.98,2.98,2024,0,0
8/12/2024,Paradise,Lower,250,250,4.64,4.64,2024,0,0
8/12/2024,Paradise,Lower,240,240,3.61,2.85,2024,0,0
8/12/2024,Paradise,Lower,230,230,2.96,2.96,2024,0,1
8/12/2024,Paradise,Lower,220,220,3.37,3.37,2024,0,1
8/12/2024,Paradise,Lower,210,210,3.32,3.32,2024,0,0
8/12/2024,Paradise,Lower,200,200,2.46,2.46,2024,0,0
8/12/2024,Paradise,Lower,190,190,4.6,4.6,2024,0,0
8/12/2024,Paradise,Lower,180,180,1.73,1.73,2024,0,1
8/12/2024,Paradise,Lower,170,170,4.56,4.56,2024,0,0
8/12/2024,Paradise,Lower,160,160,6.32,6.32,2024,0,0
8/12/2024,Paradise,Lower,150,150,3.6,3.6,2024,0,0
8/12/2024,Paradise,Lower,140,140,3.97,3.97,2024,0,0
8/12/2024,Paradise,Lower,130,130,2.56,2.56,2024,0,0
8/12/2024,Paradise,Lower,120,120,4.25,4.25,2024,0,0
8/12/2024,Paradise,Lower,110,110,5.02,3.33,2024,0,0
8/12/2024,Paradise,Lower,100,100,4.84,3.83,2024,0,0
8/12/2024,Paradise,Lower,90,90,3.08,3.08,2024,0,0
8/12/2024,Paradise,Lower,80,80,3.71,3.71,2024,0,0
8/12/2024,Paradise,Lower,70,70,4.58,4.45,2024,0,0
8/12/2024,Paradise,Lower,60,60,5.86,4.53,2024,0,0
8/12/2024,Paradise,Lower,50,50,2.9,2.9,2024,0,0
8/12/2024,Paradise,Lower,40,40,4.29,3.7,2024,0,0
8/12/2024,Paradise,Lower,30,30,3.18,3.18,2024,0,0
8/12/2024,Paradise,Lower,20,20,4.58,4.58,2024,0,0
8/12/2024,Paradise,Lower,10,10,2.46,2.46,2024,0,1
8/12/2024,Paradise,Lower,0,0,3.15,1.34,2024,0,0
6/12/2024,Paradise,Upper,500,1250,1.51,1.51,2024,0,0
6/12/2024,Paradise,Upper,490,1240,3.25,3.25,2024,0,0
6/12/2024,Paradise,Upper,480,1230,2.87,2.87,2024,0,0
6/12/2024,Paradise,Upper,470,1220,3.81,3.81,2024,0,0
